open,high,low,close,volume
125.8779981600017,176.40930002129815,106.20248753527831,133.56289924741156,3385
166.2522284353982,161.93513059362988,185.80780722249438,163.560899654517,2777
131.1711076089411,123.21339128001561,131.36976380699025,116.30980061516202,3377
152.0068021177811,100.09430425274903,119.57134149282652,176.6553370339731,1198
154.67102793432798,175.71505803074393,151.6061822360977,158.20309197786347,3857
118.4854455525527,198.52073259110938,191.02271992824473,191.4944628847511,1004
196.95846277645586,180.99131203060904,104.35465778433753,136.48406537675234,2455
177.51328233611144,146.02066181566153,176.58040880308877,198.27149920671255,1988
193.9498941564189,190.37672613991066,157.2473227938709,157.58276467140232,2394
189.4827350427649,140.98476731183501,142.5449116551817,197.3401956187534,1894
159.78999788110852,152.49340842434674,174.40804441050602,102.70606540471154,2890
192.18742350231167,147.71297673956832,196.58244244416323,172.7976322412388,3150
108.84925020519195,144.76238726655248,122.9206211162691,181.66215242927365,3482
119.59828624191452,177.51907692939056,114.36473650721196,105.31732866764875,2931
104.5227288910538,152.67689072694918,191.28817452226968,157.89696640162458,1649
132.53303307632643,131.6717122025216,166.89530774573035,180.19422935894482,2828
138.8677289689482,125.81581676584783,143.79860215619658,156.10387252230728,3428
127.13490317738959,103.77473169674334,157.3259570264283,106.38135904054667,3113
182.87375091519294,158.3195161883046,174.5613905176244,169.34472408983115,1578
135.67533266935894,122.99614154010342,177.3031898705717,106.05969146733086,3317
128.09345096873807,114.81339220163831,191.98941808189647,181.74688950164386,1046
154.26960831582485,165.38299638276777,142.68427888956228,104.30341833066944,3963
114.09242249747626,168.12092578215487,129.3410910019395,113.73973810103708,1364
180.21969807540398,175.2154892257666,163.9664266789842,127.51075905232685,4952
107.45506436797709,150.35768963385914,141.57278992795304,163.33647922608,4251
198.68869366005174,189.40546052038866,159.4598453948978,197.6359099631306,3115
177.22447692966574,193.63427533982278,141.99857984559503,111.78228526199344,4186
119.87156815341724,180.73709397924893,115.29957866781744,114.27076692139184,4097
100.55221171236025,163.5593482008187,146.94267516589585,136.88703967009803,4630
181.54614284548342,130.37209535911887,169.09178219410327,183.62191377553202,3254
170.6857343847617,198.29449216202212,179.92838076676497,146.72309527508142,1072
172.90071680409875,127.41361671919384,149.33262767965468,132.16106002558217,2282
177.12703466859458,120.2656921990431,116.52378902104009,156.12038322088614,4457
107.40446517340904,144.21541137865827,141.46877096494316,126.052319744575,3022
135.84657285442725,105.68405707123884,178.62939288416982,140.1159907247521,3077
111.58690595251298,197.84944646717906,141.2859270617073,133.2605149232042,4492
186.31034258755935,158.8433556416425,169.65307936042223,180.4141022414646,2026
162.3298126827558,155.69520916641753,150.72136816780898,192.42557264380008,2544
133.08980248526493,165.57962798997198,124.12231251093966,175.95721921569117,2543
106.35583502860237,149.70236477772067,179.61505080230745,143.90835760299836,1520
131.09823217156622,103.20635170945415,108.4213454070687,150.43349774966637,3935
132.5183322026747,161.23112888403966,152.48902827551507,112.50736939294357,1400
172.9606178338064,171.61738769564306,120.88910342434049,174.68647111345376,2687
163.75574713552132,141.6749060624053,106.70656285413756,159.64756793950443,2991
188.72127425763267,175.72955720711929,150.29339370832488,190.24399961374365,3036
147.22149251619493,122.70012993384206,149.95621559349235,120.06111435751532,1653
111.95942459383016,122.12765910661841,170.69009016757207,175.97261219326123,1949
171.3244787222995,116.1416987687574,174.4750693051905,168.46716617191896,1847
176.07850486168974,137.19947597891618,172.77914886928968,126.58455338097522,4345
156.12771975694963,184.70120353890837,140.95587329167552,166.7378639540825,2495
177.09671799545612,182.79120621490642,163.16897872265625,192.43733805766496,1934
149.37955963643907,138.28242079635038,157.69452426439602,191.8435987667119,2395
152.2732829381994,158.91187359802365,142.15617561169196,171.96265745161412,3478
142.75410183585495,172.08163164749158,159.72126941859932,104.80731125340601,1538
102.54191267440952,124.12067746280229,194.72478767062626,187.22643373201615,4419
110.78914269933044,116.8141085894747,119.28937436813774,165.777860700454,1070
103.14291856867342,197.2095993212311,190.57720957855264,131.04342531827345,2505
163.64104112637804,161.75573132096184,105.34555139831984,118.72503617056992,2754
131.43559810763267,198.1415721833664,130.83892129016607,111.6203862997317,2825
150.85706911647029,133.7755987132229,128.81452486115282,105.0236899257761,1255
190.7566473926093,170.30316999741314,162.63651078809056,175.41032479507564,4174
124.92922291488749,122.26036365412378,113.12249517772904,123.58429989432753,3194
141.03829230356297,126.12001712739129,188.23476118397537,102.4252936043255,1901
175.55511385430486,151.1902121269624,182.85514084650413,139.72706518419892,1669
122.87981654916224,131.9618125508071,165.20658196852776,148.26070805923388,2883
107.6979909828793,116.76215638405844,145.84138317921978,116.92302309001269,1139
128.9751452913768,126.2880701989326,193.29560421420786,104.40483361625498,3702
116.12212872540044,103.57483944658647,183.0746554720556,118.91254830980688,3668
192.9697652342573,170.44236214774867,149.9315148081245,167.91027618365743,2446
180.8120379564417,149.21166570858617,170.18733544543113,108.22436772512064,3918
163.34037565104234,109.42430664045256,156.69299521796847,155.5037030556994,4903
187.14605901877178,117.16939931284912,158.79422383882644,114.64119879081667,1063
180.36720768991145,110.25345381126441,133.0976069437471,119.56891735804194,2294
118.65700588860358,161.25928082758765,146.20846046248968,139.30778832666988,2721
189.25589984899779,109.42103636124938,107.81214307897442,110.08253360537313,1867
153.93422419156508,175.4282333035216,135.73486916645925,117.32035027822128,3882
180.74401551640625,102.05109193203911,169.5828515362152,134.8952411451354,1512
189.60912999234932,124.9375787995892,195.32160305061865,132.96690054983668,2030
131.80034749718638,189.06666758919073,196.30641127630201,174.92714856757317,2416
111.00519245276767,171.8531318122246,155.57228691248918,107.47823051264244,4072
122.79351625419417,107.29683329256878,160.66222518095822,186.04507356663436,4332
142.71077886262563,182.11261044851796,118.57211855009675,181.62321707394548,3094
181.80147659224932,149.3035121540205,169.53081080935306,176.59916396919385,1867
186.07305832563435,184.6783027168829,107.06587926743862,130.93723624631326,1777
100.69521305311908,160.07397744503933,128.46856857994445,182.28817855407874,2025
151.07473025775658,168.18330320328587,166.83633472854422,118.28020802892809,3582
141.74110031487788,199.35015603957083,131.03101315434893,112.44092058550282,1358
122.21078104707303,123.23355459240182,104.98468741144544,104.49563334894873,2500
111.98653673336828,162.39455747613883,183.18704093509638,193.9310363005576,2938
133.7615171403628,146.03213900573985,131.03300071345632,130.80108977052737,2445
194.2909703912519,103.94519529226915,106.31052248586784,191.7617880177906,1814
132.32029320207553,101.44706415028651,107.47881645028652,127.26135615193297,1595
151.8790621743366,111.92285778178586,125.17587987887536,190.75659593363497,3251
170.30189588951777,164.90917405385483,117.80159472215263,190.39290528460884,1970
136.3629602379294,156.71630879133923,177.43001177801509,192.3676045010713,1226
197.17820827209607,155.34295611637276,132.16840466670345,149.61534392841938,3995
196.24472949421113,103.18567625282601,180.46957850398326,186.59462867988918,4835
125.17822958253642,146.9302996360007,117.38459978231528,195.076589616732,1816
149.72485058923854,192.46228178425287,149.28791795440839,132.46169418971795,2990
130.08783098167697,139.75918693106468,168.80371335531288,141.8874405682555,3198
128.48404943774676,162.49224697884563,165.19908538658547,171.9240187335744,4318
103.68869473545328,177.98186756231433,160.11294099302688,130.03598217233008,2841
160.95643339798968,178.39252791418875,192.48216019311698,175.3809308912659,3064
150.26790232288616,151.92800823952714,122.85251477067443,107.3892145213534,3351
105.14787512499893,185.79519454023364,149.37192044621054,152.3498384288542,2912
127.86464642366114,139.1378093363747,188.39925500724087,112.23134840837452,2537
190.82658859666537,188.86932147847983,107.7893765595157,129.33234764366765,4268
123.95618906669725,124.02271663955453,105.58882682530752,125.8625392486472,2469
114.4894872091223,128.02164069905712,123.33022875582914,183.8932073562666,2364
148.9452760277563,105.31206241990012,163.30212195380184,119.35172554061975,3828
198.56504541106005,179.5581836542283,125.98796264498068,180.84479201591188,2084
124.20552715115004,141.70552362327055,119.0239883808799,179.3960345907922,1266
167.21355474058785,122.9116613911399,145.8802315358292,149.88830555572298,2120
176.16196153287177,123.17902776165796,161.35980687694115,123.38432555961296,2306
123.76375439923997,190.13999412292333,124.85577070167403,122.68963399562227,2270
172.82163486118594,183.3916600461037,130.0691186723742,146.49246471158477,1034
136.77831327192533,155.3530885357183,161.3559304811514,100.88090073935163,1785
163.23058305935794,161.6110800415721,194.57384219894527,153.1350754611366,4540
163.35297107608946,147.4325570550291,167.47417274380882,195.27795257670556,1067
153.57746840747586,139.16665428788087,178.290414358456,115.47068818625965,1188
109.02897700544082,191.54768812183315,136.6810094755469,157.33456214756035,1040
183.5302495589238,112.5612703520302,127.22543593844661,196.17786886444568,1607
132.0780064971736,141.84467897162278,145.42677432026227,186.05221394916003,1682
118.65185103998542,134.45619079878753,180.71328287116737,185.03801163813404,1944
104.0775141554764,149.81507202511483,145.62996417905558,182.18499303961892,3954
159.0892943188242,145.7631874545175,184.6725408789861,130.90236060561855,4138
167.75643618422822,151.88895316510815,198.8771980695127,189.0616831266812,1946
101.65878289278561,113.9918977226994,107.20266657303364,194.13403512331712,2331
151.2093058299281,151.3141501513277,104.54101560837037,149.57924232990393,4190
122.6495775197938,124.24188138872108,114.95897029133619,135.45710472594587,1852
164.51727904094497,118.43313489881913,138.43696757343463,141.42290156058561,4754
117.43664290049915,106.48342187861913,113.10422091454325,133.42064418312657,4257
169.0937738102466,176.2652558756141,187.0664477618756,121.241844202454,1973
138.67353463005372,142.74419208565598,102.31462510270639,161.84484702528894,4141
193.67299887367346,162.66436833117584,131.57927163358227,156.2596886245323,4058
113.75209441459933,172.75933433047433,118.46946294942053,146.25850710392757,1756
134.10663510502584,167.93166653135535,193.15393301575324,109.58453866848318,4996
111.34735212405892,147.05007190896822,166.9481004890028,179.68929647059997,2694
192.4693618278563,138.789852895173,191.20302564513744,117.49335627507892,4054
187.7339353380981,137.59599096406637,197.23287103103934,111.45620433960481,2307
125.79416277151556,164.00487969300565,149.70982436773693,162.30713954829474,2642
165.9984046034179,149.47943549418733,123.43191080480263,139.86443612377232,2969
181.7222200201216,184.91322479885105,119.37287861965893,105.98084753523295,3595
155.52008115994624,187.47019843267122,122.29188616858406,135.5568354961058,2371
152.96505783560065,117.05603780065185,170.85933076220027,177.1780352284963,3962
124.18522909004517,113.62336515457257,104.04457281230007,161.52492052170976,2218
109.31027678058992,163.04009260359996,105.13610730327149,136.2786022986997,2803
189.72157579533268,130.12257480622793,160.814294238315,119.18047916345881,1483
190.04180571633304,101.85707187650989,164.20571467374066,163.17956208047733,3007
163.31014572732678,188.8642669362955,166.526292432246,188.75553009463553,1587
133.90297910487007,122.69007672438083,137.18805045885912,164.62727180159138,4351
134.92095746126608,192.92806516858093,180.5944888714153,181.29038546502244,4904
172.59556788702395,171.74344508782536,153.36245877266177,152.1527838554371,2371
189.71102599525773,176.26534899114841,110.54656300094194,171.7971106741029,4663
188.70864242651174,120.14614957931605,179.70993070673453,189.62267737783523,4988
177.98755458576238,123.4194425616813,195.30677862704584,177.31789782586551,4549
164.20316461542876,152.12677538240658,106.00363130023587,190.98539533981457,2121
108.41399649950489,117.20998526498622,139.13513387005798,143.11396021160598,1281
116.16287140946137,130.54316926830322,148.75160448347475,190.42202551270566,1629
189.85541885270794,132.14624779478044,114.6470760078317,162.15672344817077,3466
160.642905965959,115.96299332527641,186.7708947782877,187.00487660816935,1222
100.91970516166296,120.51828333951607,128.4149644890044,103.93765304378354,4323
110.14715428660321,178.85518420082565,178.30085399381602,165.7852381913536,1079
166.3501769108056,116.71958545472684,167.09944820283158,184.79750788778986,1825
100.50615838462187,102.84573918439224,159.80458224670235,117.42020336431997,3729
116.08080514174986,162.93549426289383,119.21428486965544,166.1786933464923,3460
154.8733789366586,197.59831193924498,122.07035205509057,182.49547142166313,4740
169.18951976926934,133.12138146231214,104.73484047465693,128.7949369632637,4464
165.19612595026007,111.86557031962523,124.07124297822664,140.5246327906392,3381
122.42693094605598,157.0387325367531,134.54436094605143,156.95177184992195,3936
171.2179221347536,190.63542110956462,183.31453038624255,151.9167688884562,2351
123.72490874968001,178.40617798284788,136.63926667148053,103.91893930371356,2025
132.53996981592678,162.2515868412716,175.46217827656065,109.86720980854135,2226
174.64914051180241,131.50564966075993,143.94422812954875,110.04665793043613,3305
164.96328990472148,154.188017327622,178.48683119938886,126.2267905499175,3810
184.9223410494178,109.12448413042554,197.62716004370398,124.58641128024493,4438
165.76128923003432,167.89454242806698,123.98415580575801,174.22223837867995,4217
156.83086033354715,172.50960188976507,186.23416119638762,157.27443860161446,1836
109.36747678280925,196.5031622909919,162.18240863057747,176.39760846452413,3043
136.77158030594336,126.03973587450716,181.72942615886546,106.98960574108702,4449
126.52023676817254,101.84564190430227,165.15859022678052,148.52142374716007,2464
124.39896433790835,154.56084644271505,142.39495072741502,132.37755792652695,1454
197.30105547524454,170.67905043968145,122.80749394417904,184.99393107557464,4478
139.30977246667604,179.0407475882988,107.0035225331165,170.77891569099035,2810
189.20465551771133,119.37389330248106,153.5518364460717,186.92584708267964,3066
163.1138625997263,126.17528690370236,199.03260945268656,104.642712240606,4001
179.48113035416486,151.25909252672963,173.8041805014206,172.08234895666004,2903
150.2637093105192,133.06008099700017,132.73455413990166,154.0008352159578,1978
157.6903884626359,186.05114865874452,182.72048000867352,182.50000290155657,1432
149.2517693818864,147.37601537387204,176.89840001764065,150.7160590925821,2452
119.52429877980445,179.9578644102003,128.16357933534567,154.0209077901909,1251
172.2452115261505,158.06197604823538,101.43074897942347,105.17673809420651,3023
128.07723624408558,177.30901416171122,111.81626385339496,166.85228650359667,1795
102.43159664314538,133.26729865303238,187.73061903120578,127.31398756050501,4914
164.54722959071677,183.14166219303112,183.65630353048718,101.96939221788205,4633
117.7110679407049,127.45723155510215,129.52090008783625,106.643716250603,3954
194.04585843529145,154.60988080032908,128.51954262844203,195.72856089660257,2846
195.39285770025873,121.40071131738742,179.28649871024712,134.6077289579847,3696
191.48643902204486,147.55265216261932,193.7737469895422,186.8075628621159,3957
137.01587002554444,131.81752095087032,177.91372567975998,195.9677234069256,3785
101.54566165288674,126.67034306372142,160.55786770307614,194.32671888373227,1220
192.83185625877252,196.69850180280375,124.26713503318045,188.17252406994203,3160
142.81841483173145,116.00741054867306,152.57479140952606,189.4843912461301,4220
196.66548190436697,178.73258374573953,123.35118585932646,128.90080443409516,1559
196.3619977089253,198.41649594832148,180.80114200967736,115.14698902603583,2081
185.300945546736,101.99014837400779,138.69610795177374,163.92625620879238,3244
129.44488920695858,169.9027414042095,183.36972169940262,148.8105591868824,4808
138.50977286019253,125.29118055562871,138.1609217982725,109.8746718695171,4720
185.1136671516857,104.04878243283045,182.41494051998913,167.7541316022411,4778
131.69220051562777,140.2889578956631,133.3317815165242,156.28600074847733,2741
116.94927466860925,193.5217810170875,144.01327046176698,186.30674008104393,4089
155.68012624583503,101.17650943669977,161.54884193426574,160.91837956883987,1779
193.61547741607808,158.78856919297817,107.02876140299186,157.39461797217535,3262
169.6029796674973,150.13964785953243,194.82070618154643,144.0751723332628,4789
157.00611700893649,187.33841643710474,157.36057861238032,146.27870698888702,1635
109.71764937707685,108.40017145206257,150.78200146908023,195.4381226979116,2039
161.50072266991697,168.15260298866502,183.9393971119912,113.84460094002394,3724
199.00538501042632,168.01096984332773,186.57627298968276,144.62188185821873,3707
114.0084015236524,166.90800168622832,152.2260404529016,165.58272339268427,4859
151.83296523637367,194.2334494935037,192.72623257936374,143.30106455903996,4470
187.73730719279553,182.30875290068803,106.47377660764806,128.32156270407577,3280
174.07686177542044,104.1972726243506,111.32257922512176,128.7357370762855,3072
169.7015740995268,147.1082850704513,159.67882300144402,123.36560462577157,2424
170.24840839871092,139.79530562013335,135.40658617935838,134.39032005830896,2803
135.94911512197552,131.0147221090802,146.42251661891987,187.1674775583567,2388
129.35918442644933,145.13367251540973,132.80792178971666,150.52245503229952,3985
180.93611554785136,138.41941849259774,140.47253114449356,124.02387280778184,4366
181.01133946791808,143.23338998786653,182.26463471462995,138.45267170265325,4066
186.70723185801037,197.92618656086427,159.34761998543047,110.58304120785681,4508
191.32405525564712,108.86329747495807,199.7344549283498,190.4035739738738,3118
151.13423988609378,192.22308698387297,178.6879197820963,140.8197832091432,4783
150.15162946871996,148.02367134710266,127.36662541018266,198.03912045930758,2582
179.82951789667752,162.3742245499541,126.43451177266962,134.75387732625194,3072
164.99639307777653,183.0182966617694,133.58982701170072,183.63560472271212,4796
170.19668772577035,136.04630291492555,184.32594806477425,125.63853132914532,4445
179.5792669436101,143.0421908087967,102.72876506505656,107.61528933776022,4616
189.00053418175662,140.9518480278714,123.01812788712577,103.17333616738007,1457
133.79951568515358,137.47310225357597,190.4918420344267,160.61684266447836,4285
137.5582952639944,192.55293216468948,163.9896436083252,131.15736716735893,1210
109.3981939840869,182.8929891193012,122.68470955010564,144.35198804758284,3588
157.8280140996174,110.89999898629762,121.91449682325803,181.86470356007953,3818
103.59422737967421,110.8123352477096,186.26181017594305,124.81080856948022,2062
146.55980181324603,142.7869514852991,189.37575082770465,130.86524767349133,4331
154.26446347075768,109.8657376732809,125.61310909621153,184.53361850586674,1676
128.65412521282843,161.90930952711196,142.05103580765322,149.2762273343504,3142
159.08332605690106,114.36916072617339,183.45957386283172,182.76651670524876,2413
103.05002499390494,152.2373263966801,177.10074386098853,137.44760034663165,3267
103.73481887492144,100.72199470037178,181.39161065660846,139.83699808271086,1905
182.26005606596584,131.65963484126468,151.8398190787969,116.71383617782563,2291
136.01906414112628,167.71907236726554,191.1549048305173,191.63458535949664,2517
112.70605126518848,148.40389402278484,132.59515439544353,189.67836940126097,2653
152.22432600548044,197.8269485998988,115.6672134347518,198.42170145647736,2089
176.99935530986107,187.41037960662106,170.87323325648646,140.24471271697115,2410
121.58210274968431,135.90707790431512,153.93544160068964,181.8614941758642,3240
162.28904758190004,104.54865414722747,185.4585768809481,141.49537316721185,4391
108.5347464993768,184.56263001150188,108.1159249124715,145.4298788920973,4618
105.16817211686077,191.12343103146713,184.36924034380667,182.99993935948245,4991
153.1354631568148,182.0627393419037,129.3294653208822,117.73667708863996,3222
154.06351216101064,112.79499409197649,165.4855667168183,122.03109344617523,1111
163.74299014982066,199.79151344122877,104.01287890782558,131.4728240395815,4379
172.60913337226617,125.85842215527738,160.95812963036008,178.81790325000577,4873
197.58520794625346,172.420491280837,171.72716891873358,137.26515493680827,4411
151.63003483011954,190.80348763357216,136.87502145056203,135.81682082807617,4151
132.2956472941246,123.56871143307094,121.54107052621403,199.8816345255242,4549
179.51861947687036,190.82585546770662,153.7630676603545,138.38061430994793,3158
127.08322512620742,130.9481579194867,183.31908044356464,124.7770536315587,2510
143.8971420705636,197.64132223840562,132.3547358296651,162.32136782009434,2944
107.84563813422659,128.12600203804746,125.24692975212795,180.1879951955001,3500
102.53507434154575,195.34358247578353,127.89353086376877,106.96078337231593,1412
196.2648414677925,105.35446508926749,194.91321529166646,161.8892231138475,3651
183.59801205122056,170.92720116698132,135.92769157645597,103.57354558802247,1959
169.5974206093698,153.21111338370036,100.36042398882871,152.6332350979518,1185
140.89529444142698,147.78770771227306,178.16812079596195,125.69915637578092,2576
117.32943200708458,122.349431425584,169.927479533539,130.66416976731858,4158
115.6437042671086,170.5595789776492,112.85682646029689,146.70959639823826,4295
125.02428981645953,119.08094914463071,198.49042491349127,192.7107460745587,1050
154.92266647061206,155.28417959847684,160.80622853051113,171.06673065878766,4197
171.45959227000623,125.32453630402509,150.07794909406016,193.68455962844962,2169
166.01973767177313,195.5621379781356,138.22192676228912,165.99710045586778,4112
127.99338969459428,102.86311938356528,189.86727555636378,100.71077470878596,1354
195.4865280663194,119.97282801112365,124.39634814185632,126.55851973476776,4516
173.78969166957685,124.23106063874476,128.57689002199018,190.5772577720374,3410
155.43540525114008,141.40678257678164,112.24108066865669,164.34455209677446,3583
161.1720746234352,123.27302418700535,175.911909558426,198.16472365702748,4886
141.960006242779,149.13490902687852,159.55492804058534,115.59640192182957,2307
124.77309895011575,187.24655232585388,160.90661692544984,129.67478331065195,1035
135.59726786512616,171.20634214091706,121.84704310194635,136.23676595170363,1276
175.7846110464369,157.9961980535111,165.11683891270837,132.65578181673106,2719
101.43934886297559,108.90031779826796,176.5458447246864,125.19915301498807,2348
111.60726405069163,169.39921083892756,135.78885307256894,144.34657157567779,4737
104.60026420217528,116.64142843109398,180.1347143961712,164.22981233693713,4057
104.07288023189702,178.63673859616978,134.87905885320208,131.1256922886696,3229
185.5460584011007,125.00567585101533,175.81384615092878,107.96999233142557,3518
170.36578593800238,141.70487283209008,103.3730107457719,170.85325268931632,2835
147.41738290873252,135.0470202317928,155.11646014736527,145.90165557812685,3464
109.78341606510014,185.88139146748568,196.95265606398866,155.6482306090063,4737
149.16158751168325,112.65444587134081,198.12446006823907,145.5400657163915,1888
147.34717707805657,156.56448823847887,128.17525783417406,189.035750345491,4221
117.32018699100152,114.20616094430622,144.13990910803554,155.874499716638,1403
143.3851649237973,170.47958361321867,106.2977907986633,192.32768398517499,1513
139.85047343973736,190.5078127794481,187.33413076045997,151.05753415560002,4880
161.58500980522166,143.46076538672534,156.8572153140214,129.25881622402818,3613
163.50936508676438,148.80922602649758,138.5100678940517,135.54425871761964,3488
104.53040097720445,192.7422836482762,111.27705584891531,152.21292935847856,4985
137.46126146264712,152.0991388649357,194.6767285496889,152.99894378050087,4972
162.58599157142365,148.7598438049561,153.02190478209937,168.7337701548949,2269
150.31362585800878,157.83291027043043,128.29279290829038,122.44948721866308,4039
185.64898411883223,168.92297363629518,135.02151301315095,165.88428999655017,2069
165.8693631618945,110.68833750870314,127.06971809221477,177.85880083807524,3122
116.29344270814298,182.1110527741516,160.18098088569806,167.659198946699,2172
107.05687474004299,143.55050274532593,192.996357578051,148.18281098175908,3453
164.24192782063156,107.23485098974855,185.66938033265643,199.1680651116834,3050
102.65113105416218,178.6182669198213,146.03808754259774,140.48131591292162,2032
158.57755812734632,137.6949971686272,182.64993623010076,110.65906145798292,1513
194.02302414249576,110.0367495095054,142.31054812763298,182.1504215407343,4309
157.5474177875879,163.37790395432506,125.2307140758638,121.22012188804182,3587
138.8169926206522,188.01313534336418,198.3415115266428,171.3285572902442,1289
164.32882184423534,188.77535094139864,130.38875679708218,117.89762827151259,3228
145.82528904915165,195.7663474808973,132.37242309869083,101.68773908579394,4386
154.5616789315935,186.7705459766688,198.96928677865222,115.97986037890257,3313
194.14648087765252,100.21409193454753,113.39274931656549,137.69886965758218,1082
138.61026378007742,138.02411664133902,176.0533988009695,110.66182471297984,2884
196.11905638239142,181.8542579905503,193.58127584827264,119.7679084235682,4836
190.53506419560637,136.62530059984744,151.17949942754186,176.4626277684393,3305
119.57911347892964,160.1548506379706,100.252176170282,176.98836079771309,2583
106.93613008751655,160.6316947374532,137.50589441131063,181.7488227190977,2669
110.07780013774267,136.5025304038823,111.15689923848271,184.11552365475924,2835
101.82218256515498,190.44739272812876,141.61876609336957,142.04358946137555,1949
109.44429607559285,150.32283453861174,179.0026761642285,186.75496606935286,3246
168.3006773416357,146.4784205937501,143.87115488838003,152.5936875014043,2315
107.1188648460229,199.75137456618958,143.19251213459225,147.05971169360083,1647
131.89756302937613,149.35003640726165,155.67894769188467,171.85363289957758,4154
184.48753109694547,117.8398251928581,158.169058474768,121.38184113599073,1265
102.32719357358259,151.3069422863438,185.62963087989715,178.94973768274718,4488
181.44684825889357,181.40167355199299,130.83554392289514,142.9465826566203,4044
128.18547747734,177.68603268982815,182.1671264368016,112.72954140037604,3917
111.81648276216562,178.8581765108471,156.59337486920472,111.93119135169675,3778
169.67371653641507,170.80237839979117,130.0529549717147,116.49067438467002,1860
162.8942846779884,125.42178290666882,129.5126044006077,189.05727342437825,1018
187.7472013527053,186.20840858402315,136.11375171057244,199.09378222590476,4601
173.50710438038857,189.3443465376265,162.26932426199755,135.69737992012836,1370
180.34809303848488,119.41526966185491,123.08117313599492,129.21438522052975,4762
128.20345725713065,113.04556365513939,192.03335616722674,121.87709725943373,4094
117.74395437797229,197.56049685891122,157.49125841779005,182.38164771672456,4456
175.06147516408583,186.8323963650368,192.00157769960066,120.92074824188761,2850
180.6834739267264,189.32361472099467,104.64043585791546,192.40901299302698,4827
199.0505142000673,188.6376384624395,134.26113704614733,166.73503789712828,1618
141.26176769114267,154.16868240337283,102.2807660687623,189.71277916691946,1642
137.20180857927832,164.64017366657998,127.22518150979698,155.40098543941463,2545
177.6412960741997,154.53628521336418,186.20064722685882,169.06798621824967,3426
134.0803540253018,105.12063491903291,103.66097158422008,161.94581006577076,2734
193.07573256035647,174.55030853527728,143.6147099915745,183.1195456323797,1816
185.8412751843012,150.53320333358803,111.75670704732278,183.5860811185881,3871
142.89940273750184,164.77090747902298,141.68406592603677,158.97929998451252,3137
175.08710677914974,150.26398049755352,183.88515842643773,163.25076493297723,3191
175.45428740846825,149.1811322322456,162.3071033402519,192.187592049783,2830
